请告诉我最近49分钟的所有实时数据。	select * from t_rt_data where t_rt_data.Result_time > addtime ( now ( ) , ' - 0 : 49 ' ) ;
按不同的装置统计过去9小时内发生关键报警的位号数量。	select count ( distinct t_rt_data.Tag_code ) from t_rt_info inner join t_rt_data on t_rt_info.Tag_code = t_rt_data.Tag_code where t_rt_info.Key_tag = 1 and t_rt_data.Result_time > addtime ( now ( ) , ' - 9 : 0 ' ) and t_rt_data.Alarm_status != 0 group by t_rt_info.Unit_code ;
选择今天所有关键报警的记录。	select * from t_rt_info inner join t_rt_data on t_rt_info.Tag_code = t_rt_data.Tag_code where t_rt_info.Key_tag = 1 and date ( t_rt_data.Result_time ) = adddate ( curdate ( ) , - 1 ) and t_rt_data.Alarm_status != 0 ;
帮我调取今天的关键位号的报警。	select * from t_rt_info inner join t_rt_data on t_rt_info.Tag_code = t_rt_data.Tag_code where t_rt_info.Key_tag = 1 and date ( t_rt_data.Result_time ) = adddate ( curdate ( ) , - 1 ) and t_rt_data.Alarm_status != 0 ;
返回最近48小时的关键变量报警中，数值高于各自的高高报警值或低于各自的低低报警值的记录。	select * from t_rt_info inner join t_rt_data on t_rt_info.Tag_code = t_rt_data.Tag_code where t_rt_info.Key_tag = 1 and t_rt_data.Result_time > addtime ( now ( ) , ' - 48 : 0 ' ) and t_rt_data.Alarm_status != 0 and ( t_rt_data.Result_value > t_rt_info.UUpper_limit or t_rt_data.Result_value < t_rt_info.LLower_limit ) ;
返回最近11小时的关键变量报警中，数值高于各自的高高报警值或低于各自的低低报警值的记录。	select * from t_rt_info inner join t_rt_data on t_rt_info.Tag_code = t_rt_data.Tag_code where t_rt_info.Key_tag = 1 and t_rt_data.Result_time > addtime ( now ( ) , ' - 11 : 0 ' ) and t_rt_data.Alarm_status != 0 and ( t_rt_data.Result_value > t_rt_info.UUpper_limit or t_rt_data.Result_value < t_rt_info.LLower_limit ) ;
统计最近24小时关键变量发生的报警次数。	select count ( * ) from t_rt_info inner join t_rt_data on t_rt_info.Tag_code = t_rt_data.Tag_code where t_rt_info.Key_tag = 1 and t_rt_data.Result_time > addtime ( now ( ) , ' - 24 : 0 ' ) and t_rt_data.Alarm_status != 0 ;
统计最近8小时关键变量发生的报警次数。	select count ( * ) from t_rt_info inner join t_rt_data on t_rt_info.Tag_code = t_rt_data.Tag_code where t_rt_info.Key_tag = 1 and t_rt_data.Result_time > addtime ( now ( ) , ' - 8 : 0 ' ) and t_rt_data.Alarm_status != 0 ;
关键位号在5小时内有多少条数据记录？	select count ( * ) from t_rt_info inner join t_rt_data on t_rt_info.Tag_code = t_rt_data.Tag_code where t_rt_info.Key_tag = 1 and t_rt_data.Result_time > addtime ( now ( ) , ' - 5 : 0 ' ) ;
关键位号在8小时内有多少条数据记录？	select count ( * ) from t_rt_info inner join t_rt_data on t_rt_info.Tag_code = t_rt_data.Tag_code where t_rt_info.Key_tag = 1 and t_rt_data.Result_time > addtime ( now ( ) , ' - 8 : 0 ' ) ;
统计所有关键变量在过去36小时内的报警次数，按次数升序排列。	select count ( * ) from t_rt_info inner join t_rt_data on t_rt_info.Tag_code = t_rt_data.Tag_code where t_rt_info.Key_tag = 1 and t_rt_data.Result_time > addtime ( now ( ) , ' - 36 : 0 ' ) and t_rt_data.Alarm_status != 0 group by t_rt_data.Tag_code order by count ( * ) desc ;
统计所有关键变量在过去108小时内的报警次数，按次数升序排列。	select count ( * ) from t_rt_info inner join t_rt_data on t_rt_info.Tag_code = t_rt_data.Tag_code where t_rt_info.Key_tag = 1 and t_rt_data.Result_time > addtime ( now ( ) , ' - 108 : 0 ' ) and t_rt_data.Alarm_status != 0 group by t_rt_data.Tag_code order by count ( * ) desc ;
计算装置二号连续重整装置中的关键位号在最近5小时内各自的报警次数。	select count ( * ) from t_rt_info inner join t_rt_data on t_rt_info.Tag_code = t_rt_data.Tag_code where t_rt_info.Key_tag = 1 and t_rt_info.Unit_code = '2B2LXCZ' and t_rt_data.Result_time > addtime ( now ( ) , ' - 5 : 0 ' ) and t_rt_data.Alarm_status != 0 group by t_rt_data.Tag_code ;
计算装置二催中的关键位号在最近4小时内各自的报警次数。	select count ( * ) from t_rt_info inner join t_rt_data on t_rt_info.Tag_code = t_rt_data.Tag_code where t_rt_info.Key_tag = 1 and t_rt_info.Unit_code = '3B2CHLH' and t_rt_data.Result_time > addtime ( now ( ) , ' - 4 : 0 ' ) and t_rt_data.Alarm_status != 0 group by t_rt_data.Tag_code ;
计算装置重整中的关键位号在最近12小时内各自的报警次数。	select count ( * ) from t_rt_info inner join t_rt_data on t_rt_info.Tag_code = t_rt_data.Tag_code where t_rt_info.Key_tag = 1 and t_rt_info.Unit_code = '2B2LXCZ' and t_rt_data.Result_time > addtime ( now ( ) , ' - 12 : 0 ' ) and t_rt_data.Alarm_status != 0 group by t_rt_data.Tag_code ;
计算装置一号催化裂化装置中的关键位号在最近36小时内各自的报警次数。	select count ( * ) from t_rt_info inner join t_rt_data on t_rt_info.Tag_code = t_rt_data.Tag_code where t_rt_info.Key_tag = 1 and t_rt_info.Unit_code = '3B1CHLH' and t_rt_data.Result_time > addtime ( now ( ) , ' - 36 : 0 ' ) and t_rt_data.Alarm_status != 0 group by t_rt_data.Tag_code ;
哪个关键位号在最近120小时内发生了最多次数的报警？	select t_rt_data.Tag_code from t_rt_info inner join t_rt_data on t_rt_info.Tag_code = t_rt_data.Tag_code where t_rt_info.Key_tag = 1 and t_rt_data.Result_time > addtime ( now ( ) , ' - 120 : 0 ' ) and t_rt_data.Alarm_status != 0 group by t_rt_data.Tag_code order by count ( * ) desc limit 1 ;
哪个关键位号在最近10小时内发生了最多次数的报警？	select t_rt_data.Tag_code from t_rt_info inner join t_rt_data on t_rt_info.Tag_code = t_rt_data.Tag_code where t_rt_info.Key_tag = 1 and t_rt_data.Result_time > addtime ( now ( ) , ' - 10 : 0 ' ) and t_rt_data.Alarm_status != 0 group by t_rt_data.Tag_code order by count ( * ) desc limit 1 ;
对于装置二号催化，统计今天发生高报次数最多的前2个关键变量。	select t_rt_data.Tag_code from t_rt_info inner join t_rt_data on t_rt_info.Tag_code = t_rt_data.Tag_code where t_rt_info.Key_tag = 1 and t_rt_info.Unit_code = '3B2CHLH' and date ( t_rt_data.Result_time ) = curdate ( ) and t_rt_data.Alarm_status = 2 group by t_rt_data.Tag_code order by count ( * ) desc limit 2 ;
对于装置催化装置二，统计今天发生高报次数最多的前3个关键变量。	select t_rt_data.Tag_code from t_rt_info inner join t_rt_data on t_rt_info.Tag_code = t_rt_data.Tag_code where t_rt_info.Key_tag = 1 and t_rt_info.Unit_code = '3B2CHLH' and date ( t_rt_data.Result_time ) = curdate ( ) and t_rt_data.Alarm_status = 2 group by t_rt_data.Tag_code order by count ( * ) desc limit 3 ;
对于装置二号重整，统计今天发生高报次数最多的前4个关键变量。	select t_rt_data.Tag_code from t_rt_info inner join t_rt_data on t_rt_info.Tag_code = t_rt_data.Tag_code where t_rt_info.Key_tag = 1 and t_rt_info.Unit_code = '2B2LXCZ' and date ( t_rt_data.Result_time ) = curdate ( ) and t_rt_data.Alarm_status = 2 group by t_rt_data.Tag_code order by count ( * ) desc limit 4 ;
对于装置催化裂化装置2，统计今天发生高报次数最多的前3个关键变量。	select t_rt_data.Tag_code from t_rt_info inner join t_rt_data on t_rt_info.Tag_code = t_rt_data.Tag_code where t_rt_info.Key_tag = 1 and t_rt_info.Unit_code = '3B2CHLH' and date ( t_rt_data.Result_time ) = curdate ( ) and t_rt_data.Alarm_status = 2 group by t_rt_data.Tag_code order by count ( * ) desc limit 3 ;
在所有变量里，统计今天发生关键报警次数最多的100个变量。	select t_rt_data.Tag_code from t_rt_info inner join t_rt_data on t_rt_info.Tag_code = t_rt_data.Tag_code where t_rt_info.Key_tag = 1 and date ( t_rt_data.Result_time ) = curdate ( ) and t_rt_data.Alarm_status != 0 group by t_rt_data.Tag_code order by count ( * ) desc limit 100 ;
在所有变量里，统计今天发生关键报警次数最多的100个变量。	select t_rt_data.Tag_code from t_rt_info inner join t_rt_data on t_rt_info.Tag_code = t_rt_data.Tag_code where t_rt_info.Key_tag = 1 and date ( t_rt_data.Result_time ) = curdate ( ) and t_rt_data.Alarm_status != 0 group by t_rt_data.Tag_code order by count ( * ) desc limit 100 ;
统计所有关键变量在过去20分钟内各自的均值。	select avg ( t_rt_data.Result_value ) from t_rt_info inner join t_rt_data on t_rt_info.Tag_code = t_rt_data.Tag_code where t_rt_info.Key_tag = 1 and t_rt_data.Result_time > addtime ( now ( ) , ' - 0 : 20 ' ) group by t_rt_data.Tag_code ;
统计所有关键变量在过去32分钟内各自的均值。	select avg ( t_rt_data.Result_value ) from t_rt_info inner join t_rt_data on t_rt_info.Tag_code = t_rt_data.Tag_code where t_rt_info.Key_tag = 1 and t_rt_data.Result_time > addtime ( now ( ) , ' - 0 : 32 ' ) group by t_rt_data.Tag_code ;
计算所有关键位号今天数据记录的最大和最小值。	select max ( t_rt_data.Result_value ) , min ( t_rt_data.Result_value ) from t_rt_info inner join t_rt_data on t_rt_info.Tag_code = t_rt_data.Tag_code where t_rt_info.Key_tag = 1 and date ( t_rt_data.Result_time ) = curdate ( ) group by t_rt_data.Tag_code ;
有哪些今天发生过高报的关键变量，没有大于它们高高报警值的记录，告诉我这些变量的编码。	select distinct t_rt_data.Tag_code from t_rt_info inner join t_rt_data on t_rt_info.Tag_code = t_rt_data.Tag_code where t_rt_info.Key_tag = 1 and date ( t_rt_data.Result_time ) = curdate ( ) and t_rt_data.Alarm_status = 2 and t_rt_data.Result_value < t_rt_info.UUpper_limit ;
统计最近7条关键报警发生低报的记录，返回低于它们低低报警值的记录数量。	select sum ( t_rt_data.Result_value <= t_rt_info.LLower_limit ) from t_rt_info inner join t_rt_data on t_rt_info.Tag_code = t_rt_data.Tag_code where t_rt_info.Key_tag = 1 and t_rt_data.Alarm_status = 1 order by t_rt_data.Id desc limit 7 ;
统计最近4条关键报警发生低报的记录，返回低于它们低低报警值的记录数量。	select sum ( t_rt_data.Result_value <= t_rt_info.LLower_limit ) from t_rt_info inner join t_rt_data on t_rt_info.Tag_code = t_rt_data.Tag_code where t_rt_info.Key_tag = 1 and t_rt_data.Alarm_status = 1 order by t_rt_data.Id desc limit 4 ;
显示最近3分钟内发生报警的变量的描述。	select t_rt_info.Tag_desc from t_rt_info inner join t_rt_data on t_rt_info.Tag_code = t_rt_data.Tag_code where t_rt_data.Result_time > addtime ( now ( ) , ' - 0 : 3 ' ) and t_rt_data.Alarm_status != 0 group by t_rt_data.Tag_code ;
显示最近27分钟内发生报警的变量的描述。	select t_rt_info.Tag_desc from t_rt_info inner join t_rt_data on t_rt_info.Tag_code = t_rt_data.Tag_code where t_rt_data.Result_time > addtime ( now ( ) , ' - 0 : 27 ' ) and t_rt_data.Alarm_status != 0 group by t_rt_data.Tag_code ;
昨天发生过报警的变量的位号和描述是什么？	select t_rt_data.Tag_code , t_rt_info.Tag_desc from t_rt_info inner join t_rt_data on t_rt_info.Tag_code = t_rt_data.Tag_code where date ( t_rt_data.Result_time ) = adddate ( curdate ( ) , - 1 ) and t_rt_data.Alarm_status != 0 group by t_rt_data.Tag_code ;
总共有多少条路径？	select count ( * ) from t_model_data ;
模型表里的数据一共有几条？	select count ( * ) from t_model_data ;
分馏塔底液相温度这个变量有多少条路径？	select count ( * ) from t_model_data where t_model_data.Tag_code = '3B2CHLH_0202B_TI284.PV' ;
循环油浆上返塔流量调节这个变量有多少条路径？	select count ( * ) from t_model_data where t_model_data.Tag_code = '3B1CHLH_FIC371.PV' ;
返回所有路径条数大于4的位号。	select t_model_data.Tag_code from t_model_data group by t_model_data.Tag_code having count ( * ) > 4 ;
返回所有路径条数大于20的位号。	select t_model_data.Tag_code from t_model_data group by t_model_data.Tag_code having count ( * ) > 20 ;
计算每个位号拥有的路径数目。	select count ( * ) from t_model_data group by t_model_data.Tag_code ;
哪个位号有最多的路径？	select t_model_data.Tag_code from t_model_data group by t_model_data.Tag_code order by count ( * ) desc limit 1 ;
哪些位号的路径数只有17条？	select t_model_data.Tag_code from t_model_data group by t_model_data.Tag_code having count ( * ) = 17 ;
哪些位号的路径数只有20条？	select t_model_data.Tag_code from t_model_data group by t_model_data.Tag_code having count ( * ) = 20 ;
哪几个位号的可能路径数小于8？	select t_model_data.Tag_code from t_model_data group by t_model_data.Tag_code having count ( * ) < 8 ;
哪几个位号的可能路径数小于8？	select t_model_data.Tag_code from t_model_data group by t_model_data.Tag_code having count ( * ) < 8 ;
有多少变量对应的模型数量大于1？	select count ( t_model_data.Tag_code ) from t_model_data group by t_model_data.Tag_code having count ( * ) > 1 ;
有多少变量对应的模型数量大于14？	select count ( t_model_data.Tag_code ) from t_model_data group by t_model_data.Tag_code having count ( * ) > 14 ;
所有位号的路径数的最大值是多少？	select count ( * ) from t_model_data group by t_model_data.Tag_code order by count ( * ) desc limit 1 ;
查看模型表中所有不同的位号。	select distinct t_model_data.Tag_code from t_model_data ;
展示变量预加氢进料1的所有因果路径。	select t_model_data.Inference_path from t_model_data where t_model_data.Tag_code = '2B2LXCZ_0211FIQ_10101' ;
展示变量R202出入口压差的所有因果路径。	select t_model_data.Inference_path from t_model_data where t_model_data.Tag_code = '2B2LXCZ_0211PDI_20202' ;
变量V106顶压有多少条因果路径？	select count ( t_model_data.Inference_path ) from t_model_data where t_model_data.Tag_code = '2B2LXCZ_0211PIC_11001' ;
变量八罐区瓦斯进一催V301瞬时流量有多少条因果路径？	select count ( t_model_data.Inference_path ) from t_model_data where t_model_data.Tag_code = '3B1CHLH_FI10201.PV' ;
按推理路径的长度由短到长的顺序给蒸汽至至提升管反应器流控的路径排序。	select t_model_data.Inference_path from t_model_data where t_model_data.Tag_code = '3B1CHLH_FIC236.PV' order by length ( t_model_data.Inference_path ) asc ;
按推理路径的长度由短到长的顺序给V321与R204压差的路径排序。	select t_model_data.Inference_path from t_model_data where t_model_data.Tag_code = '2B2LXCZ_0211PDIC_30401' order by length ( t_model_data.Inference_path ) asc ;
按字母顺序升序输出位号两器差压的所有路径。	select t_model_data.Inference_path from t_model_data where t_model_data.Tag_code = '3B2CHLH_0202B_PDT111.PV' order by t_model_data.Inference_path asc ;
按字母顺序升序输出位号T201第十三层塔板上气相温度的所有路径。	select t_model_data.Inference_path from t_model_data where t_model_data.Tag_code = '3B2CHLH_0202B_TI209.PV' order by t_model_data.Inference_path asc ;
显示V103含硫干气流量的因果路径里最短的8条。	select t_model_data.Inference_path from t_model_data where t_model_data.Tag_code = '2B2LXCZ_0211FI_10502' order by length ( t_model_data.Inference_path ) asc limit 8 ;
显示外取热器上部温度的因果路径里最短的8条。	select t_model_data.Inference_path from t_model_data where t_model_data.Tag_code = '3B1CHLH_TI241.PV' order by length ( t_model_data.Inference_path ) asc limit 8 ;
显示反应沉降器活斗密度的因果路径里最短的8条。	select t_model_data.Inference_path from t_model_data where t_model_data.Tag_code = '3B2CHLH_0202B_DR1104.PV' order by length ( t_model_data.Inference_path ) asc limit 8 ;
显示原料雾化蒸汽流量的因果路径里最短的3条。	select t_model_data.Inference_path from t_model_data where t_model_data.Tag_code = '3B2CHLH_0202B_FC1103.PV' order by length ( t_model_data.Inference_path ) asc limit 3 ;
展示数据库中最长的1条路径。	select t_model_data.Inference_path from t_model_data order by length ( t_model_data.Inference_path ) desc limit 1 ;
展示数据库中最长的8条路径。	select t_model_data.Inference_path from t_model_data order by length ( t_model_data.Inference_path ) desc limit 8 ;
按推理路径的长度升序给数据库中的路径排序。	select t_model_data.Inference_path from t_model_data order by length ( t_model_data.Inference_path ) asc ;
按推理路径中包含的字符个数，由多到少地给模型表中的数据排序。	select t_model_data.Inference_path from t_model_data order by length ( t_model_data.Inference_path ) desc ;
反应油气至分馏塔压力的哪条推理路径有最多的字符数？	select t_model_data.Inference_path from t_model_data where t_model_data.Tag_code = '3B1CHLH_PI371.PV' order by length ( t_model_data.Inference_path ) desc limit 1 ;
回炼油返回T201流量的哪条推理路径有最多的字符数？	select t_model_data.Inference_path from t_model_data where t_model_data.Tag_code = '3B2CHLH_0202B_FC208.PV' order by length ( t_model_data.Inference_path ) desc limit 1 ;
模型表中有几条推理路径为空的数据记录？	select count ( * ) from t_model_data where t_model_data.Inference_path is null ;
记录模型的表中，推理路径的平均长度是多少？	select avg ( length ( t_model_data.Inference_path )  ) from t_model_data ;
